customer_id,RECENCY,FREQUENCY,MONETARY,r_score,f_score,m_score,r_rank,f_rank,m_rank,Segmentation
28476,9,75,204555750,0.24972119,0.094888476,0.031412639,1,1,1,VIP Customers
20716,0,128,203915929,0,0.051858736,0.031505576,1,1,1,VIP Customers
16660,330,80,202121492,0.772118959,0.088847584,0.031598513,4,1,1,Potential Customers
46913,69,13,199005000,0.551765799,0.335130112,0.03169145,3,2,1,Potential Customers
28035,10,121,198674550,0.266914498,0.056319703,0.031784387,2,1,1,VIP Customers
54380,85,30,198191090,0.584200743,0.206319703,0.031877323,3,1,1,Loyal Customers
5422,5,287,197787811,0.163754647,0.014498141,0.03197026,1,1,1,VIP Customers
13172,5,145,196860000,0.163754647,0.044144981,0.032063197,1,1,1,VIP Customers
16585,156,200,196659560,0.687546468,0.027416357,0.032156134,3,1,1,Loyal Customers
18572,1,145,196385414,0.050185874,0.044144981,0.032249071,1,1,1,VIP Customers
19818,348,133,196323663,0.814126394,0.049628253,0.032342007,4,1,1,Potential Customers
13214,0,220,196312361,0,0.023327138,0.032434944,1,1,1,VIP Customers
6750,526,170,195591100,0.902695167,0.035037175,0.032527881,4,1,1,Potential Customers
30373,3,148,194738850,0.117193309,0.042565056,0.032620818,1,1,1,VIP Customers
7050,1,156,194622089,0.050185874,0.039033457,0.032713755,1,1,1,VIP Customers
44608,4,32,193521840,0.142750929,0.197490706,0.032806691,1,1,1,VIP Customers
30070,4,146,192671520,0.142750929,0.043680297,0.032899628,1,1,1,VIP Customers
29966,2,85,192125580,0.088197026,0.082527881,0.032992565,1,1,1,VIP Customers
19356,1,230,191882724,0.050185874,0.021654275,0.033085502,1,1,1,VIP Customers
30871,212,54,190981300,0.714498141,0.129925651,0.033178439,3,1,1,Loyal Customers
28108,22,119,190215114,0.39739777,0.057156134,0.033271375,2,1,1,VIP Customers
6512,2,147,189591090,0.088197026,0.04330855,0.033364312,1,1,1,VIP Customers
16645,45,305,189431429,0.496840149,0.012453532,0.033457249,2,1,1,VIP Customers
1827,1,180,188965166,0.050185874,0.032806691,0.033550186,1,1,1,VIP Customers
26331,9,140,188837314,0.24972119,0.046561338,0.033643123,1,1,1,VIP Customers
9642,5,368,188803409,0.163754647,0.008178439,0.033736059,1,1,1,VIP Customers
56692,16,19,188669400,0.33401487,0.27035316,0.033828996,2,2,1,VIP Customers
11652,10,168,187777800,0.266914498,0.035780669,0.033921933,2,1,1,VIP Customers
10175,11,134,186319424,0.282899628,0.049070632,0.03401487,2,1,1,VIP Customers
34437,3,157,185460050,0.117193309,0.038754647,0.034107807,1,1,1,VIP Customers
22147,13,147,182508845,0.30232342,0.04330855,0.034200743,2,1,1,VIP Customers
1318,52,166,181855720,0.526301115,0.0366171,0.03429368,3,1,1,Loyal Customers
56698,16,18,180424800,0.33401487,0.279739777,0.034386617,2,2,1,VIP Customers
1412,15,132,180369260,0.323327138,0.050092937,0.034479554,2,1,1,VIP Customers
5180,0,116,180269780,0,0.058643123,0.034572491,1,1,1,VIP Customers
30009,8,43,180259114,0.232342007,0.158828996,0.034665428,1,1,1,VIP Customers
15621,0,312,179666529,0,0.011524164,0.034758364,1,1,1,VIP Customers
5333,3,113,178985064,0.117193309,0.060687732,0.034851301,1,1,1,VIP Customers
8377,7,106,178895092,0.210966543,0.065334572,0.034944238,1,1,1,VIP Customers
15882,6,248,178284885,0.184572491,0.018680297,0.035037175,1,1,1,VIP Customers
7040,9,115,177690911,0.24972119,0.059386617,0.035130112,1,1,1,VIP Customers
38545,9,110,177186563,0.24972119,0.062546468,0.035223048,1,1,1,VIP Customers
27910,9,162,176993751,0.24972119,0.037267658,0.035315985,1,1,1,VIP Customers
1937,1,179,176760022,0.050185874,0.032992565,0.035408922,1,1,1,VIP Customers
21617,1,391,176734745,0.050185874,0.007434944,0.035501859,1,1,1,VIP Customers
8913,2,169,176467465,0.088197026,0.035408922,0.035594796,1,1,1,VIP Customers
12712,3,260,176299080,0.117193309,0.017007435,0.035687732,1,1,1,VIP Customers
27572,6,333,175975970,0.184572491,0.009944238,0.035780669,1,1,1,VIP Customers
21367,10,291,175823990,0.266914498,0.013754647,0.035873606,2,1,1,VIP Customers
43239,16,49,175717764,0.33401487,0.141728625,0.035966543,2,1,1,VIP Customers
25535,203,62,175220300,0.710130112,0.11394052,0.03605948,3,1,1,Loyal Customers
2347,3,328,175084336,0.117193309,0.010594796,0.036152416,1,1,1,VIP Customers
1086,3,209,174879942,0.117193309,0.025464684,0.036245353,1,1,1,VIP Customers
30208,1,123,172213611,0.050185874,0.055483271,0.03633829,1,1,1,VIP Customers
10438,1,241,172211637,0.050185874,0.019609665,0.036431227,1,1,1,VIP Customers
42393,4,53,172199785,0.142750929,0.132806691,0.036524164,1,1,1,VIP Customers
5127,0,136,171639290,0,0.048513011,0.0366171,1,1,1,VIP Customers
13449,0,183,171410180,0,0.031505576,0.036710037,1,1,1,VIP Customers
8776,3,137,171294640,0.117193309,0.048141264,0.036802974,1,1,1,VIP Customers
2410,41,89,170906476,0.481133829,0.078345725,0.036895911,2,1,1,VIP Customers
29432,0,188,170796725,0,0.030204461,0.036988848,1,1,1,VIP Customers
3375,0,86,170633412,0,0.081319703,0.037081784,1,1,1,VIP Customers
43124,1,97,169673550,0.050185874,0.071933086,0.037174721,1,1,1,VIP Customers
38157,0,169,168669547,0,0.035408922,0.037267658,1,1,1,VIP Customers
25718,1,82,168535312,0.050185874,0.086524164,0.037360595,1,1,1,VIP Customers
19205,2,181,168513746,0.088197026,0.032434944,0.037453532,1,1,1,VIP Customers
34754,1,318,168460300,0.050185874,0.011245353,0.037546468,1,1,1,VIP Customers
21191,15,75,167494840,0.323327138,0.094888476,0.037639405,2,1,1,VIP Customers
31659,0,66,166573892,0,0.107992565,0.037732342,1,1,1,VIP Customers
3163,15,215,165972392,0.323327138,0.024535316,0.037825279,2,1,1,VIP Customers
41803,2,126,165639460,0.088197026,0.053252788,0.037918216,1,1,1,VIP Customers
16148,448,27,165350000,0.873234201,0.219330855,0.038011152,4,1,1,Potential Customers
14732,40,113,163577000,0.477973978,0.060687732,0.038104089,2,1,1,VIP Customers
26959,6,120,162951553,0.184572491,0.05669145,0.038197026,1,1,1,VIP Customers
11677,19,98,162737425,0.364405204,0.071282528,0.038289963,2,1,1,VIP Customers
49178,40,30,162596800,0.477973978,0.206319703,0.0383829,2,1,1,VIP Customers
3599,0,168,162355234,0,0.035780669,0.038475836,1,1,1,VIP Customers
41245,6,74,161753660,0.184572491,0.096840149,0.038568773,1,1,1,VIP Customers
12385,3,75,161663210,0.117193309,0.094888476,0.03866171,1,1,1,VIP Customers
6633,1,116,161204418,0.050185874,0.058643123,0.038754647,1,1,1,VIP Customers
1254,3,190,161027285,0.117193309,0.029925651,0.038847584,1,1,1,VIP Customers
26897,10,213,160467683,0.266914498,0.025,0.03894052,2,1,1,VIP Customers
4577,4,170,159183120,0.142750929,0.035037175,0.039033457,1,1,1,VIP Customers
8444,5,259,158693204,0.163754647,0.017286245,0.039126394,1,1,1,VIP Customers
18800,4,257,156938486,0.142750929,0.017565056,0.039219331,1,1,1,VIP Customers
25165,3,45,156482720,0.117193309,0.151858736,0.039312268,1,1,1,VIP Customers
42287,13,63,155792925,0.30232342,0.111895911,0.039405204,2,1,1,VIP Customers
29676,1,110,155222583,0.050185874,0.062546468,0.039498141,1,1,1,VIP Customers
22033,1,128,154136899,0.050185874,0.051858736,0.039591078,1,1,1,VIP Customers
15613,506,75,154000000,0.894888476,0.094888476,0.039684015,4,1,1,Potential Customers
46574,3,157,152637890,0.117193309,0.038754647,0.039776952,1,1,1,VIP Customers
3139,10,61,152243014,0.266914498,0.11598513,0.039869888,2,1,1,VIP Customers
21213,12,176,151953044,0.292936803,0.033736059,0.039962825,2,1,1,VIP Customers
26324,17,33,151413050,0.345167286,0.19330855,0.040055762,2,1,1,VIP Customers
46612,78,69,151345350,0.568680297,0.103717472,0.040148699,3,1,1,Loyal Customers
14095,1,293,150819155,0.050185874,0.0133829,0.040241636,1,1,1,VIP Customers
11839,4,256,150060960,0.142750929,0.017750929,0.040334572,1,1,1,VIP Customers
27654,2,111,149335600,0.088197026,0.061431227,0.040427509,1,1,1,VIP Customers
10238,3,85,148953514,0.117193309,0.082527881,0.040520446,1,1,1,VIP Customers
8229,1,39,148216080,0.050185874,0.171096654,0.040613383,1,1,1,VIP Customers
12405,17,167,148050509,0.345167286,0.03605948,0.04070632,2,1,1,VIP Customers
37220,1,296,147815920,0.050185874,0.013104089,0.040799257,1,1,1,VIP Customers
3294,0,154,147743354,0,0.039962825,0.040892193,1,1,1,VIP Customers
1501,13,134,147423330,0.30232342,0.049070632,0.04098513,2,1,1,VIP Customers
531,10,184,146687599,0.266914498,0.031040892,0.041078067,2,1,1,VIP Customers
46011,0,111,146198960,0,0.061431227,0.041171004,1,1,1,VIP Customers
42633,3,86,146058100,0.117193309,0.081319703,0.041263941,1,1,1,VIP Customers
41444,2,123,145370023,0.088197026,0.055483271,0.041356877,1,1,1,VIP Customers
14666,0,183,145354858,0,0.031505576,0.041449814,1,1,1,VIP Customers
52682,20,66,144937706,0.378717472,0.107992565,0.041542751,2,1,1,VIP Customers
31339,1,54,144569500,0.050185874,0.129925651,0.041635688,1,1,1,VIP Customers
17983,1,300,144069528,0.050185874,0.012732342,0.041728625,1,1,1,VIP Customers
7547,10,116,144009106,0.266914498,0.058643123,0.041821561,2,1,1,VIP Customers
552,3,253,143727362,0.117193309,0.01802974,0.041914498,1,1,1,VIP Customers
20680,439,233,143514195,0.864684015,0.021096654,0.042007435,4,1,1,Potential Customers
26094,17,107,143198470,0.345167286,0.064498141,0.042100372,2,1,1,VIP Customers
14477,474,125,142766890,0.883364312,0.054089219,0.042193309,4,1,1,Potential Customers
41871,1,143,142549797,0.050185874,0.045539033,0.042286245,1,1,1,VIP Customers
25018,15,116,141601788,0.323327138,0.058643123,0.042379182,2,1,1,VIP Customers
25234,13,184,140805433,0.30232342,0.031040892,0.042472119,2,1,1,VIP Customers
8146,0,117,139978104,0,0.057992565,0.042565056,1,1,1,VIP Customers
25971,62,63,139617750,0.541728625,0.111895911,0.042657993,3,1,1,Loyal Customers
12637,2,122,139207050,0.088197026,0.056226766,0.042750929,1,1,1,VIP Customers
40072,0,75,138634999,0,0.094888476,0.042843866,1,1,1,VIP Customers
29983,6,152,137869036,0.184572491,0.040892193,0.042936803,1,1,1,VIP Customers
27252,302,41,137673496,0.752788104,0.164962825,0.04302974,4,1,1,Potential Customers
24512,27,77,137432014,0.42239777,0.092286245,0.043122677,2,1,1,VIP Customers
35425,168,41,137200000,0.694052045,0.164962825,0.043215613,3,1,1,Loyal Customers
30260,9,53,137169250,0.24972119,0.132806691,0.04330855,1,1,1,VIP Customers
19483,31,31,137021128,0.43866171,0.20204461,0.043401487,2,1,1,VIP Customers
9669,0,176,135909158,0,0.033736059,0.043494424,1,1,1,VIP Customers
19118,134,139,135126370,0.644702602,0.047026022,0.043587361,3,1,1,Loyal Customers
6848,8,65,135069540,0.232342007,0.109386617,0.043680297,1,1,1,VIP Customers
19034,170,53,134919530,0.695910781,0.132806691,0.043773234,3,1,1,Loyal Customers
29771,2,111,134411139,0.088197026,0.061431227,0.043866171,1,1,1,VIP Customers
45835,2,54,133840360,0.088197026,0.129925651,0.043959108,1,1,1,VIP Customers
25571,89,148,133840280,0.592007435,0.042565056,0.044052045,3,1,1,Loyal Customers
401,4,251,133588410,0.142750929,0.018215613,0.044144981,1,1,1,VIP Customers
18221,34,79,133232794,0.45232342,0.089776952,0.044237918,2,1,1,VIP Customers
7239,2,654,132979676,0.088197026,0.001858736,0.044330855,1,1,1,VIP Customers
37700,3,50,132667152,0.117193309,0.139405204,0.044423792,1,1,1,VIP Customers
39145,1,178,131992560,0.050185874,0.033271375,0.044516729,1,1,1,VIP Customers
8375,38,93,131902230,0.473141264,0.074442379,0.044609665,2,1,1,VIP Customers
16136,209,45,131507494,0.713197026,0.151858736,0.044702602,3,1,1,Loyal Customers
5189,1,61,130404933,0.050185874,0.11598513,0.044795539,1,1,1,VIP Customers
10993,12,143,130041831,0.292936803,0.045539033,0.044888476,2,1,1,VIP Customers
13093,20,138,129317822,0.378717472,0.04739777,0.044981413,2,1,1,VIP Customers
34011,3,153,128936919,0.117193309,0.040334572,0.045074349,1,1,1,VIP Customers
4928,27,84,127930923,0.42239777,0.083828996,0.045167286,2,1,1,VIP Customers
4075,10,138,127930480,0.266914498,0.04739777,0.045260223,2,1,1,VIP Customers
12179,10,88,127346500,0.266914498,0.07936803,0.04535316,2,1,1,VIP Customers
30307,4,138,127118501,0.142750929,0.04739777,0.045446097,1,1,1,VIP Customers
43010,18,53,127043000,0.356319703,0.132806691,0.045539033,2,1,1,VIP Customers
20491,1,49,126105400,0.050185874,0.141728625,0.04563197,1,1,1,VIP Customers
28041,4,131,126035180,0.142750929,0.050743494,0.045724907,1,1,1,VIP Customers
13044,2,284,126016117,0.088197026,0.014962825,0.045817844,1,1,1,VIP Customers
7296,57,82,125934000,0.536152416,0.086524164,0.045910781,3,1,1,Loyal Customers
23628,10,198,125790875,0.266914498,0.028252788,0.046003717,2,1,1,VIP Customers
10657,13,109,125694125,0.30232342,0.063568773,0.046096654,2,1,1,VIP Customers
7947,9,68,125531036,0.24972119,0.104832714,0.046189591,1,1,1,VIP Customers
11106,10,90,125403869,0.266914498,0.077416357,0.046282528,2,1,1,VIP Customers
1696,6,125,125189886,0.184572491,0.054089219,0.046375465,1,1,1,VIP Customers
54226,4,139,124840150,0.142750929,0.047026022,0.046468401,1,1,1,VIP Customers
27091,0,144,123207200,0,0.044981413,0.046561338,1,1,1,VIP Customers
733,126,177,123140813,0.636895911,0.033550186,0.046654275,3,1,1,Loyal Customers
2645,0,159,123125793,0,0.038289963,0.046747212,1,1,1,VIP Customers
43770,6,104,121979005,0.184572491,0.067007435,0.046840149,1,1,1,VIP Customers
47176,30,41,121783050,0.433828996,0.164962825,0.046933086,2,1,1,VIP Customers
2793,1,105,121570632,0.050185874,0.066263941,0.047026022,1,1,1,VIP Customers
10586,0,224,121424458,0,0.02267658,0.047118959,1,1,1,VIP Customers
10035,12,218,121360085,0.292936803,0.024256506,0.047211896,2,1,1,VIP Customers
13347,0,235,121064810,0,0.020910781,0.047304833,1,1,1,VIP Customers
24819,8,218,120925640,0.232342007,0.024256506,0.04739777,1,1,1,VIP Customers
9445,61,79,120684360,0.540613383,0.089776952,0.047490706,3,1,1,Loyal Customers
2247,12,86,119896755,0.292936803,0.081319703,0.047583643,2,1,1,VIP Customers
25374,2,150,119368190,0.088197026,0.041635688,0.04767658,1,1,1,VIP Customers
44048,35,93,118408235,0.460037175,0.074442379,0.047769517,2,1,1,VIP Customers
10654,3,230,118009047,0.117193309,0.021654275,0.047862454,1,1,1,VIP Customers
13595,5,187,117786112,0.163754647,0.030576208,0.04795539,1,1,1,VIP Customers
6851,19,219,117775163,0.364405204,0.023791822,0.048048327,2,1,1,VIP Customers
14861,13,105,117472488,0.30232342,0.066263941,0.048141264,2,1,1,VIP Customers
11630,10,69,117397632,0.266914498,0.103717472,0.048234201,2,1,1,VIP Customers
12889,20,110,115615268,0.378717472,0.062546468,0.048327138,2,1,1,VIP Customers
57071,12,97,114915650,0.292936803,0.071933086,0.048420074,2,1,1,VIP Customers
4272,320,146,114626391,0.764962825,0.043680297,0.048513011,4,1,1,Potential Customers
31662,0,223,114487655,0,0.022862454,0.048605948,1,1,1,VIP Customers
48791,19,143,114088650,0.364405204,0.045539033,0.048698885,2,1,1,VIP Customers
27840,0,59,113633336,0,0.119237918,0.048791822,1,1,1,VIP Customers
30817,0,36,113628937,0,0.181598513,0.048884758,1,1,1,VIP Customers
21842,11,63,113302120,0.282899628,0.111895911,0.048977695,2,1,1,VIP Customers
26864,155,149,113160659,0.687174721,0.041914498,0.049070632,3,1,1,Loyal Customers
10203,0,90,112504872,0,0.077416357,0.049163569,1,1,1,VIP Customers
29444,50,105,112430744,0.513104089,0.066263941,0.049256506,3,1,1,Loyal Customers
44499,7,89,112012300,0.210966543,0.078345725,0.049349442,1,1,1,VIP Customers
19207,50,126,111193600,0.513104089,0.053252788,0.049442379,3,1,1,Loyal Customers
20743,2,192,111191360,0.088197026,0.029275093,0.049535316,1,1,1,VIP Customers
10599,13,125,110889600,0.30232342,0.054089219,0.049628253,2,1,1,VIP Customers
5104,3,153,110799030,0.117193309,0.040334572,0.04972119,1,1,1,VIP Customers
11462,20,99,110077498,0.378717472,0.07035316,0.049814126,2,1,1,VIP Customers
19055,14,64,109870550,0.313011152,0.110873606,0.049907063,2,1,1,VIP Customers
40860,10,56,109082270,0.266914498,0.124070632,0.05,2,1,1,VIP Customers
111,0,309,109019663,0,0.011802974,0.050092937,1,1,1,VIP Customers
28273,9,119,108574560,0.24972119,0.057156134,0.050185874,1,1,1,VIP Customers
42702,2,48,108061024,0.088197026,0.144888476,0.05027881,1,1,1,VIP Customers
42084,51,21,107625840,0.522490706,0.254275093,0.050371747,3,2,1,Potential Customers
6989,3,84,107147534,0.117193309,0.083828996,0.050464684,1,1,1,VIP Customers
28725,15,125,107107067,0.323327138,0.054089219,0.050557621,2,1,1,VIP Customers
8204,1,162,106633455,0.050185874,0.037267658,0.050650558,1,1,1,VIP Customers
42794,10,91,105959989,0.266914498,0.076858736,0.050743494,2,1,1,VIP Customers
15039,28,167,105898900,0.425836431,0.03605948,0.050836431,2,1,1,VIP Customers
7579,28,130,105783500,0.425836431,0.051022305,0.050929368,2,1,1,VIP Customers
24004,6,130,105731950,0.184572491,0.051022305,0.051022305,1,1,1,VIP Customers
5532,0,126,105621368,0,0.053252788,0.051115242,1,1,1,VIP Customers
6731,18,160,105538762,0.356319703,0.037825279,0.051208178,2,1,1,VIP Customers
22221,461,40,105467600,0.878531599,0.168401487,0.051301115,4,1,1,Potential Customers
11849,14,38,105465100,0.313011152,0.174814126,0.051394052,2,1,1,VIP Customers
21282,25,109,105427502,0.414962825,0.063568773,0.051486989,2,1,1,VIP Customers
56296,29,57,105175201,0.42936803,0.12267658,0.051579926,2,1,1,VIP Customers
47238,0,34,104788373,0,0.189776952,0.051672862,1,1,1,VIP Customers
1114,8,74,104650720,0.232342007,0.096840149,0.051765799,1,1,1,VIP Customers
25460,5,88,104406310,0.163754647,0.07936803,0.051858736,1,1,1,VIP Customers
26968,20,110,104388013,0.378717472,0.062546468,0.051951673,2,1,1,VIP Customers
46783,0,120,104355450,0,0.05669145,0.05204461,1,1,1,VIP Customers
1764,1,243,104353600,0.050185874,0.019330855,0.052137546,1,1,1,VIP Customers
14308,160,105,104194497,0.689498141,0.066263941,0.052230483,3,1,1,Loyal Customers
44712,120,123,103708423,0.631505576,0.055483271,0.05232342,3,1,1,Loyal Customers
1700,7,123,103667010,0.210966543,0.055483271,0.052416357,1,1,1,VIP Customers
22112,6,211,103638817,0.184572491,0.025185874,0.052509294,1,1,1,VIP Customers
31516,0,144,103211511,0,0.044981413,0.05260223,1,1,1,VIP Customers
4303,2,93,103153812,0.088197026,0.074442379,0.052695167,1,1,1,VIP Customers
49056,0,133,102870500,0,0.049628253,0.052788104,1,1,1,VIP Customers
18701,20,132,102761204,0.378717472,0.050092937,0.052881041,2,1,1,VIP Customers
20611,5,179,102683109,0.163754647,0.032992565,0.052973978,1,1,1,VIP Customers
13340,5,84,102654676,0.163754647,0.083828996,0.053066914,1,1,1,VIP Customers
43151,44,52,102628750,0.492193309,0.134758364,0.053159851,2,1,1,VIP Customers
6527,9,164,102173272,0.24972119,0.036895911,0.053252788,1,1,1,VIP Customers
7399,2,91,101331087,0.088197026,0.076858736,0.053345725,1,1,1,VIP Customers
53754,17,92,100896350,0.345167286,0.075743494,0.053438662,2,1,1,VIP Customers
13088,513,125,100664920,0.898420074,0.054089219,0.053531599,4,1,1,Potential Customers
38892,0,77,100359200,0,0.092286245,0.053624535,1,1,1,VIP Customers
47071,1,123,99611710,0.050185874,0.055483271,0.053717472,1,1,1,VIP Customers
17722,0,600,99594269,0,0.002230483,0.053810409,1,1,1,VIP Customers
31693,27,67,99569450,0.42239777,0.105762082,0.053903346,2,1,1,VIP Customers
34663,1,48,99183000,0.050185874,0.144888476,0.053996283,1,1,1,VIP Customers
42272,207,42,99142465,0.712360595,0.161710037,0.054089219,3,1,1,Loyal Customers
357,1,289,99009668,0.050185874,0.014033457,0.054182156,1,1,1,VIP Customers
